benchmark_id,content_sha256,parse_status,parse_error,file_bytes,line_count,node_count,dataset_year,producer,suite,state_count,scalar_state_count,array_state_count,input_count,named_state_count,clean_state_count,named_state_ratio,clean_named_ratio,software_origin,has_array,array_sort_count,bad_count,constraint_count,state_widths,max_state_width,add_count,sub_count,mul_count,mul_const_const_count,mul_const_var_count,mul_var_var_count,divrem_count,ite_count,read_count,write_count,arithmetic_class,size_bucket,operator_counts_json,parse_time_sec
2024/btor2/2024/yosyshq/appnote_123/cv32e40x/yosyshq_appnote_123_cv32e40x-p061.btor2,9dbf54938614f04f4ab1b32c445c6b938a808bd198417f3fe91d2dee37b924b9,ok,,92275846,1539344,1539333,2024,other,cv32e40x,5459,5459,0,599,2,0,0.000366,0.000000,0,0,0,1,18,1;2;3;4;5;6;7;8;10;12;14;15;16;19;20;22;24;25;26;31;32;33;34;35;38;44;50;52;60;62;63;64;70;81;96;105;128;158;160;161;162;191;248;256;292;353;382;384;512;768;1120;2592;4096;7584;15106,15106,680,46,0,0,0,0,0,439863,0,0,affine,ge100k,"{""add"": 680, ""and"": 13431, ""concat"": 184627, ""const"": 1457, ""eq"": 19917, ""ite"": 439863, ""neg"": 4, ""neq"": 1230, ""not"": 2476, ""or"": 1107, ""redand"": 49, ""redor"": 6364, ""slice"": 68253, ""sll"": 55, ""srl"": 73, ""sub"": 46, ""uext"": 777884, ""ult"": 37, ""ulte"": 75, ""xnor"": 45, ""xor"": 83}",2.546410
2024/btor2/2024/yosyshq/appnote_123/cv32e40x/yosyshq_appnote_123_cv32e40x-p062.btor2,5c78516f2839f68b008093643695206a43f354893dfb27d8001c502f128ab0f4,ok,,92275847,1539344,1539333,2024,other,cv32e40x,5459,5459,0,599,2,0,0.000366,0.000000,0,0,0,1,18,1;2;3;4;5;6;7;8;10;12;14;15;16;19;20;22;24;25;26;31;32;33;34;35;38;44;50;52;60;62;63;64;70;81;96;105;128;158;160;161;162;191;248;256;292;353;382;384;512;768;1120;2592;4096;7584;15106,15106,680,46,0,0,0,0,0,439863,0,0,affine,ge100k,"{""add"": 680, ""and"": 13431, ""concat"": 184627, ""const"": 1457, ""eq"": 19917, ""ite"": 439863, ""neg"": 4, ""neq"": 1230, ""not"": 2476, ""or"": 1107, ""redand"": 49, ""redor"": 6364, ""slice"": 68253, ""sll"": 55, ""srl"": 73, ""sub"": 46, ""uext"": 777884, ""ult"": 37, ""ulte"": 75, ""xnor"": 45, ""xor"": 83}",2.614915
2024/btor2/2024/yosyshq/appnote_123/cv32e40x/yosyshq_appnote_123_cv32e40x-p071.btor2,0d4eaa84a51c1b44099215dcc69990a60f17e45e7025b41d3f6b801937847ce4,ok,,92275846,1539344,1539333,2024,other,cv32e40x,5459,5459,0,599,2,0,0.000366,0.000000,0,0,0,1,18,1;2;3;4;5;6;7;8;10;12;14;15;16;19;20;22;24;25;26;31;32;33;34;35;38;44;50;52;60;62;63;64;70;81;96;105;128;158;160;161;162;191;248;256;292;353;382;384;512;768;1120;2592;4096;7584;15106,15106,680,46,0,0,0,0,0,439863,0,0,affine,ge100k,"{""add"": 680, ""and"": 13431, ""concat"": 184627, ""const"": 1457, ""eq"": 19917, ""ite"": 439863, ""neg"": 4, ""neq"": 1230, ""not"": 2476, ""or"": 1107, ""redand"": 49, ""redor"": 6364, ""slice"": 68253, ""sll"": 55, ""srl"": 73, ""sub"": 46, ""uext"": 777884, ""ult"": 37, ""ulte"": 75, ""xnor"": 45, ""xor"": 83}",2.616437
2024/btor2/2024/yosyshq/appnote_123/cv32e40x/yosyshq_appnote_123_cv32e40x-p092.btor2,c4dbbffba80598020d4e4f858916597b56aa4b3cbcfed000ee701921d65e76f6,ok,,92275846,1539344,1539333,2024,other,cv32e40x,5459,5459,0,599,2,0,0.000366,0.000000,0,0,0,1,18,1;2;3;4;5;6;7;8;10;12;14;15;16;19;20;22;24;25;26;31;32;33;34;35;38;44;50;52;60;62;63;64;70;81;96;105;128;158;160;161;162;191;248;256;292;353;382;384;512;768;1120;2592;4096;7584;15106,15106,680,46,0,0,0,0,0,439863,0,0,affine,ge100k,"{""add"": 680, ""and"": 13431, ""concat"": 184627, ""const"": 1457, ""eq"": 19917, ""ite"": 439863, ""neg"": 4, ""neq"": 1230, ""not"": 2476, ""or"": 1107, ""redand"": 49, ""redor"": 6364, ""slice"": 68253, ""sll"": 55, ""srl"": 73, ""sub"": 46, ""uext"": 777884, ""ult"": 37, ""ulte"": 75, ""xnor"": 45, ""xor"": 83}",2.494908
2024/btor2/2024/yosyshq/appnote_123/cv32e40x/yosyshq_appnote_123_cv32e40x-p093.btor2,be1b158fd87e79e4209594d05dbd2c6a9f8e54a08d8881dfc84dd0b6f9d8eadb,ok,,92275845,1539344,1539333,2024,other,cv32e40x,5459,5459,0,599,2,0,0.000366,0.000000,0,0,0,1,18,1;2;3;4;5;6;7;8;10;12;14;15;16;19;20;22;24;25;26;31;32;33;34;35;38;44;50;52;60;62;63;64;70;81;96;105;128;158;160;161;162;191;248;256;292;353;382;384;512;768;1120;2592;4096;7584;15106,15106,680,46,0,0,0,0,0,439863,0,0,affine,ge100k,"{""add"": 680, ""and"": 13431, ""concat"": 184627, ""const"": 1457, ""eq"": 19917, ""ite"": 439863, ""neg"": 4, ""neq"": 1230, ""not"": 2476, ""or"": 1107, ""redand"": 49, ""redor"": 6364, ""slice"": 68253, ""sll"": 55, ""srl"": 73, ""sub"": 46, ""uext"": 777884, ""ult"": 37, ""ulte"": 75, ""xnor"": 45, ""xor"": 83}",2.651872
2024/btor2/2024/yosyshq/appnote_123/cv32e40x/yosyshq_appnote_123_cv32e40x-p097.btor2,cbfb62da039890e72445d9d6e6f791a7dbb5add69c80e83854b3bd8a0efb4714,ok,,92275844,1539344,1539333,2024,other,cv32e40x,5459,5459,0,599,2,0,0.000366,0.000000,0,0,0,1,18,1;2;3;4;5;6;7;8;10;12;14;15;16;19;20;22;24;25;26;31;32;33;34;35;38;44;50;52;60;62;63;64;70;81;96;105;128;158;160;161;162;191;248;256;292;353;382;384;512;768;1120;2592;4096;7584;15106,15106,680,46,0,0,0,0,0,439863,0,0,affine,ge100k,"{""add"": 680, ""and"": 13431, ""concat"": 184627, ""const"": 1457, ""eq"": 19917, ""ite"": 439863, ""neg"": 4, ""neq"": 1230, ""not"": 2476, ""or"": 1107, ""redand"": 49, ""redor"": 6364, ""slice"": 68253, ""sll"": 55, ""srl"": 73, ""sub"": 46, ""uext"": 777884, ""ult"": 37, ""ulte"": 75, ""xnor"": 45, ""xor"": 83}",2.506461
2024/btor2/2024/yosyshq/appnote_123/cv32e40x/yosyshq_appnote_123_cv32e40x-p101.btor2,e1fdf04159dc133f001dc0569ea3df6fcd7792c2c1d7351012bec99d03b74402,ok,,92275845,1539344,1539333,2024,other,cv32e40x,5459,5459,0,599,2,0,0.000366,0.000000,0,0,0,1,18,1;2;3;4;5;6;7;8;10;12;14;15;16;19;20;22;24;25;26;31;32;33;34;35;38;44;50;52;60;62;63;64;70;81;96;105;128;158;160;161;162;191;248;256;292;353;382;384;512;768;1120;2592;4096;7584;15106,15106,680,46,0,0,0,0,0,439863,0,0,affine,ge100k,"{""add"": 680, ""and"": 13431, ""concat"": 184627, ""const"": 1457, ""eq"": 19917, ""ite"": 439863, ""neg"": 4, ""neq"": 1230, ""not"": 2476, ""or"": 1107, ""redand"": 49, ""redor"": 6364, ""slice"": 68253, ""sll"": 55, ""srl"": 73, ""sub"": 46, ""uext"": 777884, ""ult"": 37, ""ulte"": 75, ""xnor"": 45, ""xor"": 83}",2.591953
2024/btor2/2024/yosyshq/appnote_123/cv32e40x/yosyshq_appnote_123_cv32e40x-p104.btor2,060e0509763cbb5d93086d84da2b053256b34da650af562401a358214d5621b8,ok,,92275846,1539344,1539333,2024,other,cv32e40x,5459,5459,0,599,2,0,0.000366,0.000000,0,0,0,1,18,1;2;3;4;5;6;7;8;10;12;14;15;16;19;20;22;24;25;26;31;32;33;34;35;38;44;50;52;60;62;63;64;70;81;96;105;128;158;160;161;162;191;248;256;292;353;382;384;512;768;1120;2592;4096;7584;15106,15106,680,46,0,0,0,0,0,439863,0,0,affine,ge100k,"{""add"": 680, ""and"": 13431, ""concat"": 184627, ""const"": 1457, ""eq"": 19917, ""ite"": 439863, ""neg"": 4, ""neq"": 1230, ""not"": 2476, ""or"": 1107, ""redand"": 49, ""redor"": 6364, ""slice"": 68253, ""sll"": 55, ""srl"": 73, ""sub"": 46, ""uext"": 777884, ""ult"": 37, ""ulte"": 75, ""xnor"": 45, ""xor"": 83}",2.538564
2024/btor2/2024/yosyshq/appnote_123/cv32e40x/yosyshq_appnote_123_cv32e40x-p105.btor2,4291c961545333e3b9b658493ccfbe2354b8dd26c8e4f7832e4458477a065283,ok,,92275843,1539344,1539333,2024,other,cv32e40x,5459,5459,0,599,2,0,0.000366,0.000000,0,0,0,1,18,1;2;3;4;5;6;7;8;10;12;14;15;16;19;20;22;24;25;26;31;32;33;34;35;38;44;50;52;60;62;63;64;70;81;96;105;128;158;160;161;162;191;248;256;292;353;382;384;512;768;1120;2592;4096;7584;15106,15106,680,46,0,0,0,0,0,439863,0,0,affine,ge100k,"{""add"": 680, ""and"": 13431, ""concat"": 184627, ""const"": 1457, ""eq"": 19917, ""ite"": 439863, ""neg"": 4, ""neq"": 1230, ""not"": 2476, ""or"": 1107, ""redand"": 49, ""redor"": 6364, ""slice"": 68253, ""sll"": 55, ""srl"": 73, ""sub"": 46, ""uext"": 777884, ""ult"": 37, ""ulte"": 75, ""xnor"": 45, ""xor"": 83}",2.533634
2024/btor2/2024/yosyshq/appnote_123/cv32e40x/yosyshq_appnote_123_cv32e40x-p128.btor2,86e6378b092d9958c9fd9f3300444190016363cf85aa20a6094f76a690b2760c,ok,,92275837,1539344,1539333,2024,other,cv32e40x,5459,5459,0,599,2,0,0.000366,0.000000,0,0,0,1,18,1;2;3;4;5;6;7;8;10;12;14;15;16;19;20;22;24;25;26;31;32;33;34;35;38;44;50;52;60;62;63;64;70;81;96;105;128;158;160;161;162;191;248;256;292;353;382;384;512;768;1120;2592;4096;7584;15106,15106,680,46,0,0,0,0,0,439863,0,0,affine,ge100k,"{""add"": 680, ""and"": 13431, ""concat"": 184627, ""const"": 1457, ""eq"": 19917, ""ite"": 439863, ""neg"": 4, ""neq"": 1230, ""not"": 2476, ""or"": 1107, ""redand"": 49, ""redor"": 6364, ""slice"": 68253, ""sll"": 55, ""srl"": 73, ""sub"": 46, ""uext"": 777884, ""ult"": 37, ""ulte"": 75, ""xnor"": 45, ""xor"": 83}",2.603742
2024/btor2/2024/yosyshq/appnote_123/cv32e40x/yosyshq_appnote_123_cv32e40x-p131.btor2,5a2e24c7bad265f3957a902428054fa86e8c38c21b32e5d04567195bd78dc105,ok,,92275836,1539344,1539333,2024,other,cv32e40x,5459,5459,0,599,2,0,0.000366,0.000000,0,0,0,1,18,1;2;3;4;5;6;7;8;10;12;14;15;16;19;20;22;24;25;26;31;32;33;34;35;38;44;50;52;60;62;63;64;70;81;96;105;128;158;160;161;162;191;248;256;292;353;382;384;512;768;1120;2592;4096;7584;15106,15106,680,46,0,0,0,0,0,439863,0,0,affine,ge100k,"{""add"": 680, ""and"": 13431, ""concat"": 184627, ""const"": 1457, ""eq"": 19917, ""ite"": 439863, ""neg"": 4, ""neq"": 1230, ""not"": 2476, ""or"": 1107, ""redand"": 49, ""redor"": 6364, ""slice"": 68253, ""sll"": 55, ""srl"": 73, ""sub"": 46, ""uext"": 777884, ""ult"": 37, ""ulte"": 75, ""xnor"": 45, ""xor"": 83}",2.588983
2024/btor2/2024/yosyshq/appnote_123/cv32e40x/yosyshq_appnote_123_cv32e40x-p142.btor2,f740fa3dd1fc2587b4086741b2c83b5618b298a1dfa7c29d4131d142721f9ffa,ok,,92275821,1539344,1539333,2024,other,cv32e40x,5459,5459,0,599,2,0,0.000366,0.000000,0,0,0,1,18,1;2;3;4;5;6;7;8;10;12;14;15;16;19;20;22;24;25;26;31;32;33;34;35;38;44;50;52;60;62;63;64;70;81;96;105;128;158;160;161;162;191;248;256;292;353;382;384;512;768;1120;2592;4096;7584;15106,15106,680,46,0,0,0,0,0,439863,0,0,affine,ge100k,"{""add"": 680, ""and"": 13431, ""concat"": 184627, ""const"": 1457, ""eq"": 19917, ""ite"": 439863, ""neg"": 4, ""neq"": 1230, ""not"": 2476, ""or"": 1107, ""redand"": 49, ""redor"": 6364, ""slice"": 68253, ""sll"": 55, ""srl"": 73, ""sub"": 46, ""uext"": 777884, ""ult"": 37, ""ulte"": 75, ""xnor"": 45, ""xor"": 83}",2.582534
2024/btor2/2024/yosyshq/appnote_123/cv32e40x/yosyshq_appnote_123_cv32e40x-p156.btor2,4acf2eb45b7faad0ad609e5e047a3647ef86a30b303cecb65ff55b371dcfc8b4,ok,,92275827,1539344,1539333,2024,other,cv32e40x,5459,5459,0,599,2,0,0.000366,0.000000,0,0,0,1,18,1;2;3;4;5;6;7;8;10;12;14;15;16;19;20;22;24;25;26;31;32;33;34;35;38;44;50;52;60;62;63;64;70;81;96;105;128;158;160;161;162;191;248;256;292;353;382;384;512;768;1120;2592;4096;7584;15106,15106,680,46,0,0,0,0,0,439863,0,0,affine,ge100k,"{""add"": 680, ""and"": 13431, ""concat"": 184627, ""const"": 1457, ""eq"": 19917, ""ite"": 439863, ""neg"": 4, ""neq"": 1230, ""not"": 2476, ""or"": 1107, ""redand"": 49, ""redor"": 6364, ""slice"": 68253, ""sll"": 55, ""srl"": 73, ""sub"": 46, ""uext"": 777884, ""ult"": 37, ""ulte"": 75, ""xnor"": 45, ""xor"": 83}",2.525044
2024/btor2/2024/yosyshq/appnote_123/cv32e40x/yosyshq_appnote_123_cv32e40x-p167.btor2,387f8bc9fac9bb83ec906ee721661f95e500aa566e522faa40bceea33e9147cc,ok,,92275828,1539344,1539333,2024,other,cv32e40x,5459,5459,0,599,2,0,0.000366,0.000000,0,0,0,1,18,1;2;3;4;5;6;7;8;10;12;14;15;16;19;20;22;24;25;26;31;32;33;34;35;38;44;50;52;60;62;63;64;70;81;96;105;128;158;160;161;162;191;248;256;292;353;382;384;512;768;1120;2592;4096;7584;15106,15106,680,46,0,0,0,0,0,439863,0,0,affine,ge100k,"{""add"": 680, ""and"": 13431, ""concat"": 184627, ""const"": 1457, ""eq"": 19917, ""ite"": 439863, ""neg"": 4, ""neq"": 1230, ""not"": 2476, ""or"": 1107, ""redand"": 49, ""redor"": 6364, ""slice"": 68253, ""sll"": 55, ""srl"": 73, ""sub"": 46, ""uext"": 777884, ""ult"": 37, ""ulte"": 75, ""xnor"": 45, ""xor"": 83}",2.563466
2024/btor2/2024/yosyshq/appnote_123/cv32e40x/yosyshq_appnote_123_cv32e40x-p187.btor2,749a6ef61ae8cb59b4874edbc5e79f34d9cb922ceaa08ce6a503be9791749554,ok,,92275860,1539344,1539333,2024,other,cv32e40x,5459,5459,0,599,2,0,0.000366,0.000000,0,0,0,1,18,1;2;3;4;5;6;7;8;10;12;14;15;16;19;20;22;24;25;26;31;32;33;34;35;38;44;50;52;60;62;63;64;70;81;96;105;128;158;160;161;162;191;248;256;292;353;382;384;512;768;1120;2592;4096;7584;15106,15106,680,46,0,0,0,0,0,439863,0,0,affine,ge100k,"{""add"": 680, ""and"": 13431, ""concat"": 184627, ""const"": 1457, ""eq"": 19917, ""ite"": 439863, ""neg"": 4, ""neq"": 1230, ""not"": 2476, ""or"": 1107, ""redand"": 49, ""redor"": 6364, ""slice"": 68253, ""sll"": 55, ""srl"": 73, ""sub"": 46, ""uext"": 777884, ""ult"": 37, ""ulte"": 75, ""xnor"": 45, ""xor"": 83}",2.545538
2024/btor2/2024/yosyshq/appnote_123/cv32e40x/yosyshq_appnote_123_cv32e40x-p201.btor2,64740e43e0bf4bd4dc5560b504683567de566103706941cbfb2fbe2e7919ddd3,ok,,92275845,1539344,1539333,2024,other,cv32e40x,5459,5459,0,599,2,0,0.000366,0.000000,0,0,0,1,18,1;2;3;4;5;6;7;8;10;12;14;15;16;19;20;22;24;25;26;31;32;33;34;35;38;44;50;52;60;62;63;64;70;81;96;105;128;158;160;161;162;191;248;256;292;353;382;384;512;768;1120;2592;4096;7584;15106,15106,680,46,0,0,0,0,0,439863,0,0,affine,ge100k,"{""add"": 680, ""and"": 13431, ""concat"": 184627, ""const"": 1457, ""eq"": 19917, ""ite"": 439863, ""neg"": 4, ""neq"": 1230, ""not"": 2476, ""or"": 1107, ""redand"": 49, ""redor"": 6364, ""slice"": 68253, ""sll"": 55, ""srl"": 73, ""sub"": 46, ""uext"": 777884, ""ult"": 37, ""ulte"": 75, ""xnor"": 45, ""xor"": 83}",2.484896
2024/btor2/2024/yosyshq/appnote_123/cv32e40x/yosyshq_appnote_123_cv32e40x-p217.btor2,f2764436feb5b4f200dcb6f0bd399acfc88b5bb203092134222a8d8e033af424,ok,,92275838,1539344,1539333,2024,other,cv32e40x,5459,5459,0,599,2,0,0.000366,0.000000,0,0,0,1,18,1;2;3;4;5;6;7;8;10;12;14;15;16;19;20;22;24;25;26;31;32;33;34;35;38;44;50;52;60;62;63;64;70;81;96;105;128;158;160;161;162;191;248;256;292;353;382;384;512;768;1120;2592;4096;7584;15106,15106,680,46,0,0,0,0,0,439863,0,0,affine,ge100k,"{""add"": 680, ""and"": 13431, ""concat"": 184627, ""const"": 1457, ""eq"": 19917, ""ite"": 439863, ""neg"": 4, ""neq"": 1230, ""not"": 2476, ""or"": 1107, ""redand"": 49, ""redor"": 6364, ""slice"": 68253, ""sll"": 55, ""srl"": 73, ""sub"": 46, ""uext"": 777884, ""ult"": 37, ""ulte"": 75, ""xnor"": 45, ""xor"": 83}",2.548052
2024/btor2/2024/yosyshq/appnote_123/cv32e40x/yosyshq_appnote_123_cv32e40x-p220.btor2,a2b9798b63fa3df6e26397db21a6aacfacd87ebc5ec6808e29999ae1d030017f,ok,,92275842,1539344,1539333,2024,other,cv32e40x,5459,5459,0,599,2,0,0.000366,0.000000,0,0,0,1,18,1;2;3;4;5;6;7;8;10;12;14;15;16;19;20;22;24;25;26;31;32;33;34;35;38;44;50;52;60;62;63;64;70;81;96;105;128;158;160;161;162;191;248;256;292;353;382;384;512;768;1120;2592;4096;7584;15106,15106,680,46,0,0,0,0,0,439863,0,0,affine,ge100k,"{""add"": 680, ""and"": 13431, ""concat"": 184627, ""const"": 1457, ""eq"": 19917, ""ite"": 439863, ""neg"": 4, ""neq"": 1230, ""not"": 2476, ""or"": 1107, ""redand"": 49, ""redor"": 6364, ""slice"": 68253, ""sll"": 55, ""srl"": 73, ""sub"": 46, ""uext"": 777884, ""ult"": 37, ""ulte"": 75, ""xnor"": 45, ""xor"": 83}",2.596931
2024/btor2/2024/yosyshq/appnote_123/cv32e40x/yosyshq_appnote_123_cv32e40x-p238.btor2,f1aac7d8ceeaa8a7d50389360c05ad34f06e9ec3033312f5dfbc1d1d04c75699,ok,,92275841,1539344,1539333,2024,other,cv32e40x,5459,5459,0,599,2,0,0.000366,0.000000,0,0,0,1,18,1;2;3;4;5;6;7;8;10;12;14;15;16;19;20;22;24;25;26;31;32;33;34;35;38;44;50;52;60;62;63;64;70;81;96;105;128;158;160;161;162;191;248;256;292;353;382;384;512;768;1120;2592;4096;7584;15106,15106,680,46,0,0,0,0,0,439863,0,0,affine,ge100k,"{""add"": 680, ""and"": 13431, ""concat"": 184627, ""const"": 1457, ""eq"": 19917, ""ite"": 439863, ""neg"": 4, ""neq"": 1230, ""not"": 2476, ""or"": 1107, ""redand"": 49, ""redor"": 6364, ""slice"": 68253, ""sll"": 55, ""srl"": 73, ""sub"": 46, ""uext"": 777884, ""ult"": 37, ""ulte"": 75, ""xnor"": 45, ""xor"": 83}",2.399618
2024/btor2/2024/yosyshq/appnote_123/cv32e40x/yosyshq_appnote_123_cv32e40x-p246.btor2,94f21b9ff7aab36b09dd376b8b50d8cd3e6f19d33c68994a1cd788b1a3293eef,ok,,92275845,1539344,1539333,2024,other,cv32e40x,5459,5459,0,599,2,0,0.000366,0.000000,0,0,0,1,18,1;2;3;4;5;6;7;8;10;12;14;15;16;19;20;22;24;25;26;31;32;33;34;35;38;44;50;52;60;62;63;64;70;81;96;105;128;158;160;161;162;191;248;256;292;353;382;384;512;768;1120;2592;4096;7584;15106,15106,680,46,0,0,0,0,0,439863,0,0,affine,ge100k,"{""add"": 680, ""and"": 13431, ""concat"": 184627, ""const"": 1457, ""eq"": 19917, ""ite"": 439863, ""neg"": 4, ""neq"": 1230, ""not"": 2476, ""or"": 1107, ""redand"": 49, ""redor"": 6364, ""slice"": 68253, ""sll"": 55, ""srl"": 73, ""sub"": 46, ""uext"": 777884, ""ult"": 37, ""ulte"": 75, ""xnor"": 45, ""xor"": 83}",2.449168
2024/btor2/2024/yosyshq/appnote_123/cv32e40x/yosyshq_appnote_123_cv32e40x-p250.btor2,aa99fc033c833bfeb16f75eb432e1252f506a188cfb9bd658d699d2a2551d519,ok,,92275824,1539344,1539333,2024,other,cv32e40x,5459,5459,0,599,2,0,0.000366,0.000000,0,0,0,1,18,1;2;3;4;5;6;7;8;10;12;14;15;16;19;20;22;24;25;26;31;32;33;34;35;38;44;50;52;60;62;63;64;70;81;96;105;128;158;160;161;162;191;248;256;292;353;382;384;512;768;1120;2592;4096;7584;15106,15106,680,46,0,0,0,0,0,439863,0,0,affine,ge100k,"{""add"": 680, ""and"": 13431, ""concat"": 184627, ""const"": 1457, ""eq"": 19917, ""ite"": 439863, ""neg"": 4, ""neq"": 1230, ""not"": 2476, ""or"": 1107, ""redand"": 49, ""redor"": 6364, ""slice"": 68253, ""sll"": 55, ""srl"": 73, ""sub"": 46, ""uext"": 777884, ""ult"": 37, ""ulte"": 75, ""xnor"": 45, ""xor"": 83}",2.521864
2024/btor2/2024/yosyshq/appnote_123/cv32e40x/yosyshq_appnote_123_cv32e40x-p255.btor2,27162f1cb3c0e5182937f12931fa8900d796832b2c5ee8d1bc3ed3b878f9c565,ok,,92275842,1539344,1539333,2024,other,cv32e40x,5459,5459,0,599,2,0,0.000366,0.000000,0,0,0,1,18,1;2;3;4;5;6;7;8;10;12;14;15;16;19;20;22;24;25;26;31;32;33;34;35;38;44;50;52;60;62;63;64;70;81;96;105;128;158;160;161;162;191;248;256;292;353;382;384;512;768;1120;2592;4096;7584;15106,15106,680,46,0,0,0,0,0,439863,0,0,affine,ge100k,"{""add"": 680, ""and"": 13431, ""concat"": 184627, ""const"": 1457, ""eq"": 19917, ""ite"": 439863, ""neg"": 4, ""neq"": 1230, ""not"": 2476, ""or"": 1107, ""redand"": 49, ""redor"": 6364, ""slice"": 68253, ""sll"": 55, ""srl"": 73, ""sub"": 46, ""uext"": 777884, ""ult"": 37, ""ulte"": 75, ""xnor"": 45, ""xor"": 83}",2.577032
2024/btor2/2024/yosyshq/appnote_123/cv32e40x/yosyshq_appnote_123_cv32e40x-p266.btor2,d160caa4dd870dd5ed0409b9b3bd06958de5545e274382ea91404c4bbc646a07,ok,,92275845,1539344,1539333,2024,other,cv32e40x,5459,5459,0,599,2,0,0.000366,0.000000,0,0,0,1,18,1;2;3;4;5;6;7;8;10;12;14;15;16;19;20;22;24;25;26;31;32;33;34;35;38;44;50;52;60;62;63;64;70;81;96;105;128;158;160;161;162;191;248;256;292;353;382;384;512;768;1120;2592;4096;7584;15106,15106,680,46,0,0,0,0,0,439863,0,0,affine,ge100k,"{""add"": 680, ""and"": 13431, ""concat"": 184627, ""const"": 1457, ""eq"": 19917, ""ite"": 439863, ""neg"": 4, ""neq"": 1230, ""not"": 2476, ""or"": 1107, ""redand"": 49, ""redor"": 6364, ""slice"": 68253, ""sll"": 55, ""srl"": 73, ""sub"": 46, ""uext"": 777884, ""ult"": 37, ""ulte"": 75, ""xnor"": 45, ""xor"": 83}",2.550392
2024/btor2/2024/yosyshq/appnote_123/cv32e40x/yosyshq_appnote_123_cv32e40x-p281.btor2,19818c6fc6f4a66775daf820f59de8440b6996f5b48baf85a4f598d889e2849d,ok,,92275848,1539344,1539333,2024,other,cv32e40x,5459,5459,0,599,2,0,0.000366,0.000000,0,0,0,1,18,1;2;3;4;5;6;7;8;10;12;14;15;16;19;20;22;24;25;26;31;32;33;34;35;38;44;50;52;60;62;63;64;70;81;96;105;128;158;160;161;162;191;248;256;292;353;382;384;512;768;1120;2592;4096;7584;15106,15106,680,46,0,0,0,0,0,439863,0,0,affine,ge100k,"{""add"": 680, ""and"": 13431, ""concat"": 184627, ""const"": 1457, ""eq"": 19917, ""ite"": 439863, ""neg"": 4, ""neq"": 1230, ""not"": 2476, ""or"": 1107, ""redand"": 49, ""redor"": 6364, ""slice"": 68253, ""sll"": 55, ""srl"": 73, ""sub"": 46, ""uext"": 777884, ""ult"": 37, ""ulte"": 75, ""xnor"": 45, ""xor"": 83}",2.499335
2024/btor2/2024/yosyshq/appnote_123/cv32e40x/yosyshq_appnote_123_cv32e40x-p299.btor2,6b44404f226cbe0ffbd8cde97896fbd47c053023eb599000beaea4b5d943a5a5,ok,,92275856,1539344,1539333,2024,other,cv32e40x,5459,5459,0,599,2,0,0.000366,0.000000,0,0,0,1,18,1;2;3;4;5;6;7;8;10;12;14;15;16;19;20;22;24;25;26;31;32;33;34;35;38;44;50;52;60;62;63;64;70;81;96;105;128;158;160;161;162;191;248;256;292;353;382;384;512;768;1120;2592;4096;7584;15106,15106,680,46,0,0,0,0,0,439863,0,0,affine,ge100k,"{""add"": 680, ""and"": 13431, ""concat"": 184627, ""const"": 1457, ""eq"": 19917, ""ite"": 439863, ""neg"": 4, ""neq"": 1230, ""not"": 2476, ""or"": 1107, ""redand"": 49, ""redor"": 6364, ""slice"": 68253, ""sll"": 55, ""srl"": 73, ""sub"": 46, ""uext"": 777884, ""ult"": 37, ""ulte"": 75, ""xnor"": 45, ""xor"": 83}",2.592940
2024/btor2/2024/yosyshq/appnote_123/cv32e40x/yosyshq_appnote_123_cv32e40x-p301.btor2,640b5d0f0f05ff73ef5a20d6354e515bee792e1a210fc0bd87946407068d7c29,ok,,92275831,1539344,1539333,2024,other,cv32e40x,5459,5459,0,599,2,0,0.000366,0.000000,0,0,0,1,18,1;2;3;4;5;6;7;8;10;12;14;15;16;19;20;22;24;25;26;31;32;33;34;35;38;44;50;52;60;62;63;64;70;81;96;105;128;158;160;161;162;191;248;256;292;353;382;384;512;768;1120;2592;4096;7584;15106,15106,680,46,0,0,0,0,0,439863,0,0,affine,ge100k,"{""add"": 680, ""and"": 13431, ""concat"": 184627, ""const"": 1457, ""eq"": 19917, ""ite"": 439863, ""neg"": 4, ""neq"": 1230, ""not"": 2476, ""or"": 1107, ""redand"": 49, ""redor"": 6364, ""slice"": 68253, ""sll"": 55, ""srl"": 73, ""sub"": 46, ""uext"": 777884, ""ult"": 37, ""ulte"": 75, ""xnor"": 45, ""xor"": 83}",2.519409
