schema,pilot_sha256,benchmark_id,content_sha256,source_family_id,selection_role,expected_verdict,config,router,arm,route_valid,route_error,verdict,engine,route_count,pool_candidate_count,selected_candidate_count,phase_count,candidate_sha256,route_sha256,certificate_time_sec,model_checker_time_sec,offline_time_sec,generation_time_sec,end_to_end_sec,certificate_ok,certificate_checks_json,report_path,report_sha256
pono-llm-routed-phase-matrix-v1,723eb64225d2c39fb4fba8477759307d184f6b40293ac4407dd3518aa1d34d0c,loop-simple/nested_5.btor2,c4ce35cac2ae918082fab514f4ef1b626e9128be4e75072869e28c44ef885b11,348dcd12f337ed254c2896d444c3d3122d552a933adff74da2b68d49eb4d2d92,safe-baseline-hard,safe,llm-raw,llm,raw,false,route 0 affine requires exactly 2 or 3 variables,invalid-route,,0,0,0,9,,,0.000000,0.000000,0.000000,3.780307,3.780307,false,[],reports/nested_5-6d8e843cdbd0.llm-raw.json,411d3d8581f17f7cba509c9577cb08a8d090590b9a875334926c1fd4fab284f0
pono-llm-routed-phase-matrix-v1,723eb64225d2c39fb4fba8477759307d184f6b40293ac4407dd3518aa1d34d0c,loop-simple/nested_5.btor2,c4ce35cac2ae918082fab514f4ef1b626e9128be4e75072869e28c44ef885b11,348dcd12f337ed254c2896d444c3d3122d552a933adff74da2b68d49eb4d2d92,safe-baseline-hard,safe,llm-source,llm,source,true,,unknown,phase-grammar-ic3ia,5,405,50,9,c529c4356baa4e59655dd6f1544e9011cb511b62857c817af2958e49c86a4102,d3c3eb710a96664958834e744e52853c17e266187d4c2dfb422fb7e5b8fa0cc7,0.540029,9.679170,10.225778,2.230401,12.456180,false,"[{""name"": ""C1 Init=>H"", ""result"": ""unsat""}, {""name"": ""C2 inductive"", ""result"": ""unsat""}, {""name"": ""C3 H=>notBAD"", ""result"": ""sat""}]",reports/nested_5-6d8e843cdbd0.llm-source.json,da3c56035e65a06d5050458ae382af191477fbf37fb05b89f3f6b1467c66d641
pono-llm-routed-phase-matrix-v1,723eb64225d2c39fb4fba8477759307d184f6b40293ac4407dd3518aa1d34d0c,loop-simple/nested_5.btor2,c4ce35cac2ae918082fab514f4ef1b626e9128be4e75072869e28c44ef885b11,348dcd12f337ed254c2896d444c3d3122d552a933adff74da2b68d49eb4d2d92,safe-baseline-hard,safe,random-lifted,random,lifted,true,,unknown,phase-grammar-ic3ia,7,63,14,9,c08e8580da72d2dad795643521f00c267b7c006cd23b0cde76b868a407224837,e8529f1ced4b750fc67cd7a30f4bf29d97b93c3f7e7e0feb5b524dc2494c393e,0.698489,8.133327,8.834455,0.000000,8.834455,false,"[{""name"": ""C1 Init=>H"", ""result"": ""unsat""}, {""name"": ""C2 inductive"", ""result"": ""unsat""}, {""name"": ""C3 H=>notBAD"", ""result"": ""sat""}]",reports/nested_5-6d8e843cdbd0.random-lifted.json,c1fce6b3e6d14ae12d556148fcea29a65a737686c9c0e6a0c6d97188fce59f2f
pono-llm-routed-phase-matrix-v1,723eb64225d2c39fb4fba8477759307d184f6b40293ac4407dd3518aa1d34d0c,loop-simple/nested_5.btor2,c4ce35cac2ae918082fab514f4ef1b626e9128be4e75072869e28c44ef885b11,348dcd12f337ed254c2896d444c3d3122d552a933adff74da2b68d49eb4d2d92,safe-baseline-hard,safe,random-source,random,source,true,,timeout,phase-grammar-ic3ia,9,405,74,9,c98f44151017066aa5762b1e482f73d5ebfef8d673e18fae0e46d8e58967ac33,d3b647b9853ba641be4f05421d05a4eba7a275a1e13daa6aec76c073d32e2b4d,9.229104,10.324835,19.560940,0.000000,19.560940,false,"[{""name"": ""C1 Init=>H"", ""result"": ""unsat""}, {""name"": ""C2 inductive"", ""result"": ""unsat""}, {""name"": ""C3 H=>notBAD"", ""result"": ""sat""}]",reports/nested_5-6d8e843cdbd0.random-source.json,83317472c02d0a3e571f7f7ee73583f88d3707ee5bc8c90c153cd0cbb4c63e2f
pono-llm-routed-phase-matrix-v1,723eb64225d2c39fb4fba8477759307d184f6b40293ac4407dd3518aa1d34d0c,loop-simple/nested_5.btor2,c4ce35cac2ae918082fab514f4ef1b626e9128be4e75072869e28c44ef885b11,348dcd12f337ed254c2896d444c3d3122d552a933adff74da2b68d49eb4d2d92,safe-baseline-hard,safe,structural-all,structural,target,true,,timeout,phase-grammar-ic3ia,8,756,158,9,0311fe8cf45f8595b1554c5ba409a1ecffe14eac9a9f6450cbf967d6f5794ae8,bbae61607de0a4613758381d10ea66748a7658db9b95495b732499df96f03d24,12.848852,10.057754,22.919796,0.000000,22.919796,false,"[{""name"": ""C1 Init=>H"", ""result"": ""unsat""}, {""name"": ""C2 inductive"", ""result"": ""unsat""}, {""name"": ""C3 H=>notBAD"", ""result"": ""sat""}]",reports/nested_5-6d8e843cdbd0.structural-all.json,c6512edb7db11e95746e5743096fef0110be1a8d7a40bde8b558f85cd076a4dc
pono-llm-routed-phase-matrix-v1,723eb64225d2c39fb4fba8477759307d184f6b40293ac4407dd3518aa1d34d0c,loop-simple/nested_5.btor2,c4ce35cac2ae918082fab514f4ef1b626e9128be4e75072869e28c44ef885b11,348dcd12f337ed254c2896d444c3d3122d552a933adff74da2b68d49eb4d2d92,safe-baseline-hard,safe,structural-global,structural,target,true,,timeout,phase-grammar-ic3ia,8,84,0,0,307d8c99e091a8bcbb7ec724fd35ad755884ffa9d6fae1b25f7ff47868600a3a,bbae61607de0a4613758381d10ea66748a7658db9b95495b732499df96f03d24,0.277212,10.220121,10.500036,0.000000,10.500036,false,"[{""name"": ""C1 Init=>H"", ""result"": ""unsat""}, {""name"": ""C2 inductive"", ""result"": ""unsat""}, {""name"": ""C3 H=>notBAD"", ""result"": ""sat""}]",reports/nested_5-6d8e843cdbd0.structural-global.json,cdb65ac13a06ca5a516e3d22e12019001607f8b6440f2c13f8d432b0ab1bc36d
pono-llm-routed-phase-matrix-v1,723eb64225d2c39fb4fba8477759307d184f6b40293ac4407dd3518aa1d34d0c,loop-zilu/benchmark05_conjunctive.btor2,cda483f8d8d680feb68cd20df1e25b3db9abc0c88f5ed8b9ce8c0944869603d0,8ddf6b6355c50edeb4690d5041155805747b85c70a1a46526cb9005044aea173,safe-baseline-hard,safe,llm-lifted,llm,lifted,true,,timeout,phase-grammar-ic3ia,4,20,14,5,4743c0b72ab10b9c420d13fdd63ea9158fbdd7b241c97ea328c566e18e72e217,462d9e677ec9172c08ac9263fe67d5299e90ef6f07dfd84f39b1312501d14d3d,0.144803,10.067581,10.214231,2.410437,12.624668,false,"[{""name"": ""C1 Init=>H"", ""result"": ""unsat""}, {""name"": ""C2 inductive"", ""result"": ""unsat""}, {""name"": ""C3 H=>notBAD"", ""result"": ""sat""}]",reports/benchmark05_conjunctive-be8f9ba19edd.llm-lifted.json,b95a580cf82fb0596ee9d26d04f1cf3fc274494b5f7ee46be3aa8f0faa3ec9a1
pono-llm-routed-phase-matrix-v1,723eb64225d2c39fb4fba8477759307d184f6b40293ac4407dd3518aa1d34d0c,loop-zilu/benchmark05_conjunctive.btor2,cda483f8d8d680feb68cd20df1e25b3db9abc0c88f5ed8b9ce8c0944869603d0,8ddf6b6355c50edeb4690d5041155805747b85c70a1a46526cb9005044aea173,safe-baseline-hard,safe,llm-raw,llm,raw,true,,unsat,phase-grammar-ic3ia,6,45,31,5,f649dba54a8f43fbeb70e27171001bb6ca1213e8fbd4e466bf8c5aaba722b136,cc66f46d8450a138d422506b52bbc1066370a4971e6219dc8801e0beb9542a87,0.273962,4.975288,5.250189,3.040981,8.291170,false,"[{""name"": ""C1 Init=>H"", ""result"": ""unsat""}, {""name"": ""C2 inductive"", ""result"": ""unsat""}, {""name"": ""C3 H=>notBAD"", ""result"": ""sat""}]",reports/benchmark05_conjunctive-be8f9ba19edd.llm-raw.json,df07d27141d6678f977e10a9184346d68d3e006a098fb1c2eadd1a623b62a1aa
pono-llm-routed-phase-matrix-v1,723eb64225d2c39fb4fba8477759307d184f6b40293ac4407dd3518aa1d34d0c,loop-zilu/benchmark05_conjunctive.btor2,cda483f8d8d680feb68cd20df1e25b3db9abc0c88f5ed8b9ce8c0944869603d0,8ddf6b6355c50edeb4690d5041155805747b85c70a1a46526cb9005044aea173,safe-baseline-hard,safe,llm-source,llm,source,true,,unsat,phase-grammar-ic3ia,3,15,12,5,c1de03843e2e23bcc1d0ac02558bd33e7845077116e045f46f70ff0fee2d78f6,b67cadf2a9b7992b744b8b6cfbfa2beac99def0dd15eea3a6bbc498cd05a5d9d,0.225731,0.791390,1.018425,2.227478,3.245903,false,"[{""name"": ""C1 Init=>H"", ""result"": ""unsat""}, {""name"": ""C2 inductive"", ""result"": ""unsat""}, {""name"": ""C3 H=>notBAD"", ""result"": ""sat""}]",reports/benchmark05_conjunctive-be8f9ba19edd.llm-source.json,c87d5ae8ffbc8f72f949dede16d019e4399961b464972b2cdc9c3e80e6e640e9
pono-llm-routed-phase-matrix-v1,723eb64225d2c39fb4fba8477759307d184f6b40293ac4407dd3518aa1d34d0c,loop-zilu/benchmark05_conjunctive.btor2,cda483f8d8d680feb68cd20df1e25b3db9abc0c88f5ed8b9ce8c0944869603d0,8ddf6b6355c50edeb4690d5041155805747b85c70a1a46526cb9005044aea173,safe-baseline-hard,safe,random-lifted,random,lifted,true,,timeout,phase-grammar-ic3ia,1,20,9,5,faa7b086da32245e49b4a984df42e7475fd6983f241f996a95ea36c0b1bc9b9a,44cc5bd437753e5a798962d75092e9c5ed9ebb427962ed91aef8ee61aa4cf7c4,0.133371,10.283111,10.417814,0.000000,10.417814,false,"[{""name"": ""C1 Init=>H"", ""result"": ""unsat""}, {""name"": ""C2 inductive"", ""result"": ""unsat""}, {""name"": ""C3 H=>notBAD"", ""result"": ""sat""}]",reports/benchmark05_conjunctive-be8f9ba19edd.random-lifted.json,6253e8346c43261cd3cc30da74ea003952b733f0f8d895d3ae39a98c18506472
pono-llm-routed-phase-matrix-v1,723eb64225d2c39fb4fba8477759307d184f6b40293ac4407dd3518aa1d34d0c,loop-zilu/benchmark05_conjunctive.btor2,cda483f8d8d680feb68cd20df1e25b3db9abc0c88f5ed8b9ce8c0944869603d0,8ddf6b6355c50edeb4690d5041155805747b85c70a1a46526cb9005044aea173,safe-baseline-hard,safe,random-raw,random,raw,true,,timeout,phase-grammar-ic3ia,1,45,20,5,b4b1a7ad88b1e7af396e6642dfe9ce81f8ffe0400717ddd07231fa031d379773,786b390097260ab9208a740930464745ea1300df13ed763b40d50f279f3210f4,0.224994,10.269367,10.495272,0.000000,10.495272,false,"[{""name"": ""C1 Init=>H"", ""result"": ""unsat""}, {""name"": ""C2 inductive"", ""result"": ""unsat""}, {""name"": ""C3 H=>notBAD"", ""result"": ""sat""}]",reports/benchmark05_conjunctive-be8f9ba19edd.random-raw.json,e77d5952bb47bebb579fb70a349f82bfb7d2ad5e9587045b0f9935aeb1846596
pono-llm-routed-phase-matrix-v1,723eb64225d2c39fb4fba8477759307d184f6b40293ac4407dd3518aa1d34d0c,loop-zilu/benchmark05_conjunctive.btor2,cda483f8d8d680feb68cd20df1e25b3db9abc0c88f5ed8b9ce8c0944869603d0,8ddf6b6355c50edeb4690d5041155805747b85c70a1a46526cb9005044aea173,safe-baseline-hard,safe,random-source,random,source,true,,timeout,phase-grammar-ic3ia,3,15,6,5,8e7de6619b0e5dc66e162b03e9b3185ffe032ecc34826981258c45a6dd13f4e2,f36d4ffc54ee0bfc837b52fa848d1c5ecc7df08f772b0750d0dbd1317339ea59,0.074564,10.221108,10.296362,0.000000,10.296362,false,"[{""name"": ""C1 Init=>H"", ""result"": ""unsat""}, {""name"": ""C2 inductive"", ""result"": ""unsat""}, {""name"": ""C3 H=>notBAD"", ""result"": ""sat""}]",reports/benchmark05_conjunctive-be8f9ba19edd.random-source.json,cee77633e1f7a1132e5b32c567d2ede1845fd8d1b01757b0ac8329d9a092ef6c
pono-llm-routed-phase-matrix-v1,723eb64225d2c39fb4fba8477759307d184f6b40293ac4407dd3518aa1d34d0c,loop-zilu/benchmark05_conjunctive.btor2,cda483f8d8d680feb68cd20df1e25b3db9abc0c88f5ed8b9ce8c0944869603d0,8ddf6b6355c50edeb4690d5041155805747b85c70a1a46526cb9005044aea173,safe-baseline-hard,safe,structural-all,structural,target,true,,unsat,phase-grammar-certificate,8,420,233,5,e8ae99c14641cb2f3a553faa06b31a5c4f4404a8db3f9053e197c0df5e22a4f0,9cc9481d93683190e361f4769acecf103a19fb1c8743005850cb791d38ccdc12,5.476029,0.000000,5.483738,0.000000,5.483738,true,"[{""name"": ""C1 Init=>H"", ""result"": ""unsat""}, {""name"": ""C2 inductive"", ""result"": ""unsat""}, {""name"": ""C3 H=>notBAD"", ""result"": ""unsat""}]",reports/benchmark05_conjunctive-be8f9ba19edd.structural-all.json,446d5cb0c810176960b6eedffb91a83c08b6db53250e9561df89bd882de8ad16
pono-llm-routed-phase-matrix-v1,723eb64225d2c39fb4fba8477759307d184f6b40293ac4407dd3518aa1d34d0c,loop-zilu/benchmark05_conjunctive.btor2,cda483f8d8d680feb68cd20df1e25b3db9abc0c88f5ed8b9ce8c0944869603d0,8ddf6b6355c50edeb4690d5041155805747b85c70a1a46526cb9005044aea173,safe-baseline-hard,safe,structural-global,structural,target,true,,unsat,phase-grammar-ic3ia,8,84,0,0,0b5ab557bb99a2c9dc0f4f0af0d256d06d2844b0f6e0e821e1bf4880d5a91077,9cc9481d93683190e361f4769acecf103a19fb1c8743005850cb791d38ccdc12,0.122919,4.319496,4.444642,0.000000,4.444642,false,"[{""name"": ""C1 Init=>H"", ""result"": ""unsat""}, {""name"": ""C2 inductive"", ""result"": ""unsat""}, {""name"": ""C3 H=>notBAD"", ""result"": ""sat""}]",reports/benchmark05_conjunctive-be8f9ba19edd.structural-global.json,15c57d4b4c18267c3161d8c88cf99950365824bbdaa7d5d3f2c013752aea8791
pono-llm-routed-phase-matrix-v1,723eb64225d2c39fb4fba8477759307d184f6b40293ac4407dd3518aa1d34d0c,loops-crafted-1/nested3-2_abstracted.btor2,28fa096eb1709c2a6215f7028153410bf5caeb7c9375da0aabe3a784b4ed7fcd,c09cb7c581286218f6d3a556de44c3c501e0f45f8e4d681dcc16faa2c3d7bb95,unsafe-soundness-control,unsafe,llm-lifted,llm,lifted,false,route 4.variables resolve to duplicate states,invalid-route,,0,0,0,8,,,0.000000,0.000000,0.000000,3.277112,3.277112,false,[],reports/nested3-2_abstracted-d4631c1abfa9.llm-lifted.json,caa23ad221a25508d19ad491b2a6f2caba919bfdeb7bef7f7a966da27edf52fb
pono-llm-routed-phase-matrix-v1,723eb64225d2c39fb4fba8477759307d184f6b40293ac4407dd3518aa1d34d0c,loops-crafted-1/nested3-2_abstracted.btor2,28fa096eb1709c2a6215f7028153410bf5caeb7c9375da0aabe3a784b4ed7fcd,c09cb7c581286218f6d3a556de44c3c501e0f45f8e4d681dcc16faa2c3d7bb95,unsafe-soundness-control,unsafe,llm-raw,llm,raw,true,,sat,phase-grammar-ic3ia,4,48,48,8,75597a874a9376722f7bdb2c22e203a3e2999a391381155535817be2111c6eb3,a2be11a4f6a32761a9da88cdaedf634732d145515265a8ee838edce9b3868503,0.048675,0.280519,0.331016,2.891759,3.222775,false,"[{""name"": ""C1 Init=>H"", ""result"": ""unsat""}, {""name"": ""C2 inductive"", ""result"": ""unsat""}, {""name"": ""C3 H=>notBAD"", ""result"": ""sat""}]",reports/nested3-2_abstracted-d4631c1abfa9.llm-raw.json,ee4a84c755a528e5f38e5174ade722e6cf696d4695d133e9a2c17f4f63c387c1
pono-llm-routed-phase-matrix-v1,723eb64225d2c39fb4fba8477759307d184f6b40293ac4407dd3518aa1d34d0c,loops-crafted-1/nested3-2_abstracted.btor2,28fa096eb1709c2a6215f7028153410bf5caeb7c9375da0aabe3a784b4ed7fcd,c09cb7c581286218f6d3a556de44c3c501e0f45f8e4d681dcc16faa2c3d7bb95,unsafe-soundness-control,unsafe,llm-source,llm,source,true,,sat,phase-grammar-ic3ia,4,624,496,8,0bf73cd63fefb6ac789708afbfa1db9d414f83e8ae4e8e61f1d1d226e72a4068,c62f9aa3e706dcc25ee0f0bcb7d9707ee515a892b415f4a28b58ec67072ca97b,0.876614,1.492507,2.378321,1.963329,4.341650,false,"[{""name"": ""C1 Init=>H"", ""result"": ""unsat""}, {""name"": ""C2 inductive"", ""result"": ""unsat""}, {""name"": ""C3 H=>notBAD"", ""result"": ""sat""}]",reports/nested3-2_abstracted-d4631c1abfa9.llm-source.json,0e75a4e8ded92057b7585c9c140f5f26c9f4a0f94e506ccc97491216c2542b19
pono-llm-routed-phase-matrix-v1,723eb64225d2c39fb4fba8477759307d184f6b40293ac4407dd3518aa1d34d0c,loops-crafted-1/nested3-2_abstracted.btor2,28fa096eb1709c2a6215f7028153410bf5caeb7c9375da0aabe3a784b4ed7fcd,c09cb7c581286218f6d3a556de44c3c501e0f45f8e4d681dcc16faa2c3d7bb95,unsafe-soundness-control,unsafe,random-raw,random,raw,true,,sat,phase-grammar-ic3ia,1,48,36,8,0c3a8cc2086040572d4de985f1299e4814e0e1ffe214c1a141e8435719ae8549,2c8e399b30b0cb5f7c50db16e8bcda6abb34f2dd9227736c79d9d33015552927,0.096371,0.118023,0.215928,0.000000,0.215928,false,"[{""name"": ""C1 Init=>H"", ""result"": ""unsat""}, {""name"": ""C2 inductive"", ""result"": ""unsat""}, {""name"": ""C3 H=>notBAD"", ""result"": ""sat""}]",reports/nested3-2_abstracted-d4631c1abfa9.random-raw.json,09a67f072d75c6a6afecbac491c1ad53cd431463406deb6d17a75af43d12d836
pono-llm-routed-phase-matrix-v1,723eb64225d2c39fb4fba8477759307d184f6b40293ac4407dd3518aa1d34d0c,loops-crafted-1/nested3-2_abstracted.btor2,28fa096eb1709c2a6215f7028153410bf5caeb7c9375da0aabe3a784b4ed7fcd,c09cb7c581286218f6d3a556de44c3c501e0f45f8e4d681dcc16faa2c3d7bb95,unsafe-soundness-control,unsafe,random-source,random,source,true,,sat,phase-grammar-ic3ia,9,576,504,8,914271de46517a6b46667780f6c833ecb9e3a15d2b3bbfb191b3819253099a1a,8ecc82d5796560a50f8205f58de2b7b1144f97f7b321db74d05c9950889ca9be,0.847060,2.797489,3.652815,0.000000,3.652815,false,"[{""name"": ""C1 Init=>H"", ""result"": ""unsat""}, {""name"": ""C2 inductive"", ""result"": ""unsat""}, {""name"": ""C3 H=>notBAD"", ""result"": ""sat""}]",reports/nested3-2_abstracted-d4631c1abfa9.random-source.json,bd9e191d805288659e62993e12ba535eb71f390859c62846c202e91cd76954e2
pono-llm-routed-phase-matrix-v1,723eb64225d2c39fb4fba8477759307d184f6b40293ac4407dd3518aa1d34d0c,loops-crafted-1/nested3-2_abstracted.btor2,28fa096eb1709c2a6215f7028153410bf5caeb7c9375da0aabe3a784b4ed7fcd,c09cb7c581286218f6d3a556de44c3c501e0f45f8e4d681dcc16faa2c3d7bb95,unsafe-soundness-control,unsafe,structural-all,structural,target,true,,sat,phase-grammar-ic3ia,5,408,360,8,a1e0b32592b1c969f3fe53fdf0d9b933b8ea87cd4d084bfc1dabfe560e868d7a,e4eb48f32e48ca023ff4e4e92f64bbcd504bcf5b3e0bbc39237547fc31e8594a,1.394952,2.148449,3.550207,0.000000,3.550207,false,"[{""name"": ""C1 Init=>H"", ""result"": ""unsat""}, {""name"": ""C2 inductive"", ""result"": ""unsat""}, {""name"": ""C3 H=>notBAD"", ""result"": ""sat""}]",reports/nested3-2_abstracted-d4631c1abfa9.structural-all.json,f8d8438f341920220e7c8e192dd2880697dbafa09c9c33714a9bf4bdb1fe34dc
pono-llm-routed-phase-matrix-v1,723eb64225d2c39fb4fba8477759307d184f6b40293ac4407dd3518aa1d34d0c,loops-crafted-1/nested3-2_abstracted.btor2,28fa096eb1709c2a6215f7028153410bf5caeb7c9375da0aabe3a784b4ed7fcd,c09cb7c581286218f6d3a556de44c3c501e0f45f8e4d681dcc16faa2c3d7bb95,unsafe-soundness-control,unsafe,structural-global,structural,target,true,,sat,phase-grammar-ic3ia,5,51,39,0,17d9c3b41d6a7e9c4660274a80cab290ffa2ebbf15b8d69622f963b10785de39,e4eb48f32e48ca023ff4e4e92f64bbcd504bcf5b3e0bbc39237547fc31e8594a,0.020713,2.685611,2.707773,0.000000,2.707773,false,"[{""name"": ""C1 Init=>H"", ""result"": ""unsat""}, {""name"": ""C2 inductive"", ""result"": ""unsat""}, {""name"": ""C3 H=>notBAD"", ""result"": ""sat""}]",reports/nested3-2_abstracted-d4631c1abfa9.structural-global.json,bb504e9d34675b26cbf154282f7b703e48c68285f9c3e5367e27bacf3e46302e
pono-llm-routed-phase-matrix-v1,723eb64225d2c39fb4fba8477759307d184f6b40293ac4407dd3518aa1d34d0c,loops-crafted-1/sumt2.btor2,30a1eb21e2fcf3da3819b76120d5af9d280ea9b0a42712f684a98a4ed76b3d4b,d37acc8ca50404fa2bccd717d0e0f255c62e4111fcc35da452b7b138cfeb3f72,safe-baseline-hard,safe,llm-lifted,llm,lifted,true,,timeout,phase-grammar-ic3ia,6,550,371,5,379351d608a20f777e3b57edb8a92d66dc546d2db9d2625c7e40e43b0eeff0fc,27414dace361eca58f1aa4b3a5e753444f76e3d243f19cf83f12752ac8bd6a8d,20.075925,10.206523,30.292303,3.160498,33.452802,false,"[{""name"": ""C1 Init=>H"", ""result"": ""unsat""}, {""name"": ""C2 inductive"", ""result"": ""unknown""}, {""name"": ""C3 H=>notBAD"", ""result"": ""not-run""}]",reports/sumt2-1c93345a996d.llm-lifted.json,81fff31ea6d888215eb9728c1f69c24b05ffb85137f84440f51fb90e5efd4bac
pono-llm-routed-phase-matrix-v1,723eb64225d2c39fb4fba8477759307d184f6b40293ac4407dd3518aa1d34d0c,loops-crafted-1/sumt2.btor2,30a1eb21e2fcf3da3819b76120d5af9d280ea9b0a42712f684a98a4ed76b3d4b,d37acc8ca50404fa2bccd717d0e0f255c62e4111fcc35da452b7b138cfeb3f72,safe-baseline-hard,safe,llm-raw,llm,raw,false,route 1.offsets must not contain duplicates,invalid-route,,0,0,0,5,,,0.000000,0.000000,0.000000,2.159040,2.159040,false,[],reports/sumt2-1c93345a996d.llm-raw.json,e1c4c2c4a63ddd068509a07b9aed20220b156396ec72875581dba15c71449b1a
pono-llm-routed-phase-matrix-v1,723eb64225d2c39fb4fba8477759307d184f6b40293ac4407dd3518aa1d34d0c,loops-crafted-1/sumt2.btor2,30a1eb21e2fcf3da3819b76120d5af9d280ea9b0a42712f684a98a4ed76b3d4b,d37acc8ca50404fa2bccd717d0e0f255c62e4111fcc35da452b7b138cfeb3f72,safe-baseline-hard,safe,llm-source,llm,source,true,,timeout,phase-grammar-ic3ia,7,955,626,5,a6776dd05e1d26accb7fe38a57f7eb38286e498f8ee455231d68d78d6999565d,92a800986794351177a2d96d7d55b7c0b603db73d7cfa0f3a184a8831d0b38cb,20.075472,10.373187,30.465201,3.700576,34.165778,false,"[{""name"": ""C1 Init=>H"", ""result"": ""unsat""}, {""name"": ""C2 inductive"", ""result"": ""unknown""}, {""name"": ""C3 H=>notBAD"", ""result"": ""not-run""}]",reports/sumt2-1c93345a996d.llm-source.json,1ea19d57fe7d070782aeb2b76f66abc390e48cf58133a790c7773160d6f35f78
pono-llm-routed-phase-matrix-v1,723eb64225d2c39fb4fba8477759307d184f6b40293ac4407dd3518aa1d34d0c,loops-crafted-1/sumt2.btor2,30a1eb21e2fcf3da3819b76120d5af9d280ea9b0a42712f684a98a4ed76b3d4b,d37acc8ca50404fa2bccd717d0e0f255c62e4111fcc35da452b7b138cfeb3f72,safe-baseline-hard,safe,random-lifted,random,lifted,true,,timeout,phase-grammar-ic3ia,14,550,233,5,c979b22423fffc2525747545c3e0b7774b4870a77c81323150fce71276ed93d0,eacbc45ab94e914be1c2a2af590070d487de509d323c2f923f4962a1d17f83bb,20.012749,10.071816,30.094609,0.000000,30.094609,false,"[{""name"": ""C1 Init=>H"", ""result"": ""unsat""}, {""name"": ""C2 inductive"", ""result"": ""unknown""}, {""name"": ""C3 H=>notBAD"", ""result"": ""not-run""}]",reports/sumt2-1c93345a996d.random-lifted.json,2e2a694ce48c12f08dde0fcd19a997a6d2204dd58c870c4aad83f1f0e30d53b7
pono-llm-routed-phase-matrix-v1,723eb64225d2c39fb4fba8477759307d184f6b40293ac4407dd3518aa1d34d0c,loops-crafted-1/sumt2.btor2,30a1eb21e2fcf3da3819b76120d5af9d280ea9b0a42712f684a98a4ed76b3d4b,d37acc8ca50404fa2bccd717d0e0f255c62e4111fcc35da452b7b138cfeb3f72,safe-baseline-hard,safe,random-source,random,source,true,,timeout,phase-grammar-ic3ia,21,945,575,5,9921da1c741be09ab830014884ec0f05d93a02263288b34f7cb2c882e669e41d,6154dd9a5405faa1ffe6ae0d537f685b75cc7c5bfb77f8b6d809ba82c0779a1b,20.077122,10.372185,30.466015,0.000000,30.466015,false,"[{""name"": ""C1 Init=>H"", ""result"": ""unsat""}, {""name"": ""C2 inductive"", ""result"": ""unknown""}, {""name"": ""C3 H=>notBAD"", ""result"": ""not-run""}]",reports/sumt2-1c93345a996d.random-source.json,7a34107ff6b318dcff4eb8cae4e9145fc19736a58d0d2468ac0a4825ee9165d7
pono-llm-routed-phase-matrix-v1,723eb64225d2c39fb4fba8477759307d184f6b40293ac4407dd3518aa1d34d0c,loops-crafted-1/sumt2.btor2,30a1eb21e2fcf3da3819b76120d5af9d280ea9b0a42712f684a98a4ed76b3d4b,d37acc8ca50404fa2bccd717d0e0f255c62e4111fcc35da452b7b138cfeb3f72,safe-baseline-hard,safe,structural-all,structural,target,true,,timeout,phase-grammar-ic3ia,8,420,170,5,fd10be4e9bb0fb46f4bc14eb284985be5c014a7f62db4d645ff60d122f3317b6,c39bcd4e7de62086a780aa1b253c67d4738c80937e15940bd5fd2d9711d6e5c7,3.425127,10.364415,13.796773,0.000000,13.796773,false,"[{""name"": ""C1 Init=>H"", ""result"": ""unsat""}, {""name"": ""C2 inductive"", ""result"": ""unsat""}, {""name"": ""C3 H=>notBAD"", ""result"": ""sat""}]",reports/sumt2-1c93345a996d.structural-all.json,97ea65f209bac13c9cc1848b5e9c0d03dc4f30232d1afd00c16ef5b51c1ee151
pono-llm-routed-phase-matrix-v1,723eb64225d2c39fb4fba8477759307d184f6b40293ac4407dd3518aa1d34d0c,loops-crafted-1/sumt2.btor2,30a1eb21e2fcf3da3819b76120d5af9d280ea9b0a42712f684a98a4ed76b3d4b,d37acc8ca50404fa2bccd717d0e0f255c62e4111fcc35da452b7b138cfeb3f72,safe-baseline-hard,safe,structural-global,structural,target,true,,timeout,phase-grammar-ic3ia,8,84,0,0,1e4f8a6ed888a3b79750e450f778bf716a16af1180eafebf8b1cb143f04b3efe,c39bcd4e7de62086a780aa1b253c67d4738c80937e15940bd5fd2d9711d6e5c7,0.075809,10.094459,10.171510,0.000000,10.171510,false,"[{""name"": ""C1 Init=>H"", ""result"": ""unsat""}, {""name"": ""C2 inductive"", ""result"": ""unsat""}, {""name"": ""C3 H=>notBAD"", ""result"": ""sat""}]",reports/sumt2-1c93345a996d.structural-global.json,3677b92c0b41805462d07123698ad7ead34f76e8add44f0ea45ccaea58c4df81
